,movieId,title,genres,imdbId,tmdbId,"('count', 0.5)","('count', 1.0)","('count', 1.5)","('count', 2.0)","('count', 2.5)","('count', 3.0)","('count', 3.5)","('count', 4.0)","('count', 4.5)","('count', 5.0)",total_count,percent_0.5to1,percent_4.5to5,percent_polarity,total_tails,Cluster,Plot
97,4255,Freddy Got Fingered (2001),Comedy,tt0240515,13166.0,322.0,443.0,106.0,231.0,118.0,265.0,155.0,171.0,50.0,90.0,1951.0,0.3921066119938493,0.0717580727831881,0.3203485392106612,0.4638646847770375,1,"Gordon, 28, an aspiring animator, leaves his home in Oregon to sell his ideas to Hollywood. After being told, correctly, that they are quite possibly the most stupid ideas ever and that he needs to spend time rethinking them, he moves back home. But his father, never a kind man, escalates his mean treatment of his rather unconventional son. Meanwhile, Gord has fallen for Betty, an attractive doctor at the hospital where his friend is staying; she happens to use a wheelchair, and to delight in having her paralyzed legs beaten with a bamboo cane; her sexual aggression intimidates him. Gord's family goes to a psychiatrist, and he lies to her that his father molests Gord's brother, Freddy; Gord neglects to mention that Freddy is 25. Soon, Gordon has the house to himself, and comes up with a winning animated series, ""Zebras in America"" based on his own family. All this is really a framework on which Tom Green hangs his usual crazy stunts."
98,4398,Speed Zone! (a.k.a. Cannonball Run III) (1989),Action|Comedy,tt0098369,12236.0,29.0,86.0,19.0,57.0,22.0,39.0,6.0,11.0,2.0,3.0,274.0,0.4197080291970803,0.01824817518248175,0.40145985401459855,0.437956204379562,1,"An illegal race that takes place over the United States and nothing will stop this bunch of racers except for the occasional cop or a damsel in distress. Jackie Chan's car is not in this one, but many new cars make up for that. Who will win? Who will crash? Who will not even finish? Sit down and buckle up for the ride of your life."
99,4425,Howling III: The Marsupials (1987),Comedy|Horror,tt0093227,32595.0,45.0,67.0,17.0,44.0,10.0,24.0,5.0,6.0,2.0,4.0,224.0,0.5,0.026785714285714284,0.4732142857142857,0.5267857142857143,1,"A female werewolf runs away from her family, and falls in love with a man who works in the movie business, while a sociologist who studies these creatures is looking for proof of their existence."
100,4461,Siegfried & Roy: The Magic Box (1999),Documentary|IMAX,tt0182299,73482.0,9.0,6.0,1.0,5.0,3.0,4.0,0.0,3.0,3.0,2.0,36.0,0.4166666666666667,0.1388888888888889,0.2777777777777778,0.5555555555555556,1,N/A
101,4514,Howling IV: The Original Nightmare (1988),Horror,tt0095334,38500.0,20.0,44.0,11.0,25.0,10.0,26.0,3.0,8.0,0.0,2.0,149.0,0.42953020134228187,0.013422818791946308,0.4161073825503356,0.44295302013422816,1,"A successful author was sent to the small town Drago because of a nervous breakdown, and gets wound up in a mysterious mystery about demons and werewolves. She starts seeing ghosts and dismisses them as her own imagination, but when they turn out to be real, she starts to get suspicious of the small town and of its past. But at the heart of this scenic, serene village is much darker than its benign appearance; and while she hopes her vacation will dispel her visions, a sinister presence has drawn her there. Soon she will discover that the ghosts that have haunted her are real and that her horrific visions are a mysterious message."
102,4551,"Telephone, The (1988)",Comedy,tt0096241,91445.0,11.0,6.0,4.0,6.0,2.0,8.0,5.0,0.0,1.0,0.0,43.0,0.3953488372093023,0.02325581395348837,0.372093023255814,0.41860465116279066,1,"A crazy out of work actress, Vashti Blue, spends all her time in her small apartment with her pet owl and her telephone, which she uses to try and solve all her problems with life."
103,4576,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror,tt0097001,53150.0,15.0,19.0,8.0,6.0,11.0,11.0,4.0,5.0,0.0,2.0,81.0,0.41975308641975306,0.02469135802469136,0.3950617283950617,0.4444444444444444,1,"A couple of teenagers break into a secret government science lab and steal a frozen corpse for a high school prank and accidentally awaken the corpse which turns out to be a CHUD, ironically named Bud, who goes on a killing spree and making his victims also cannibalistic CHUD's and its up to the teens to stop him."
104,4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,tt0109015,18885.0,125.0,138.0,56.0,95.0,59.0,93.0,49.0,29.0,12.0,10.0,666.0,0.3948948948948949,0.03303303303303303,0.36186186186186187,0.4279279279279279,1,"During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge."
105,4750,3 Ninjas Knuckle Up (1995),Action|Children,tt0112255,40508.0,112.0,117.0,37.0,71.0,42.0,64.0,21.0,26.0,7.0,9.0,506.0,0.4525691699604743,0.031620553359683785,0.4209486166007905,0.4841897233201581,1,"In this movie Rocky, Colt and TumTum must battle an evil wealthy toxic waste dumper in order to save a local Indian tribe and their friend Joe. The 3 Ninjas must help find Joe's father and find a secret disk that contains evidence that could stop the toxic landfill that is destroying the Indian community. However the town is owned by the rich man and he controls the police and even the mayor. They must fight a motorcycle gang and renegade cowboys in this non-stop ninja adventure."
106,4775,Glitter (2001),Drama|Musical|Romance,tt0118589,10696.0,313.0,238.0,44.0,75.0,14.0,34.0,7.0,5.0,3.0,8.0,741.0,0.7435897435897436,0.014844804318488529,0.7287449392712549,0.7584345479082322,1,"Billie Frank is a shy, young multiracial girl who is sent away by her alcoholic mother at a very early age. At an orphanage, she befriends Louise and Roxanne. Flash forward to 1983. Billie and her friends are spotted by a record producer, Timothy Walker, who wants them to sing backup for his latest pop-music discovery. But when super DJ Julian Dice hears Billie's incredible voice, he makes a shady deal with Timothy to get her out of that dead-end situation. Soon, Billie and Dice are making hits inside the studio, and falling in love outside of it. Eventually, the pressure of her newfound celebrity puts too heavy a strain on Billie, forcing her to decide what it is she really wants from Dice, and what she wants for herself."
107,4781,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller,tt0263728,30379.0,19.0,25.0,3.0,10.0,4.0,6.0,2.0,5.0,1.0,2.0,77.0,0.5714285714285714,0.03896103896103896,0.5324675324675324,0.6103896103896104,1,"Megiddo is a supernatural ride into a world teetering on the edge of the Apocalypse. It follows the rise of a Machiavellian leader bent on amassing the armies of the world for the battle of Armageddon while calamities of Biblical proportions pummel the Earth. Though both prequel and sequel to The Omega Code, Megiddo works also as a stand alone story for anyone who missed its predecessor. For at its emotional core, Megiddo is the Caine and Abel story of the two men enamoured with the same woman, raised as brothers, who grew up to find themselves pitted against each other over the fate and souls of the entire world."
108,4875,On the Line (2001),Comedy|Romance,tt0279286,34043.0,17.0,25.0,9.0,16.0,10.0,20.0,4.0,4.0,0.0,2.0,107.0,0.3925233644859813,0.018691588785046728,0.37383177570093457,0.41121495327102797,1,"A young man meets a girl on a train, only to spend the rest of the movie trying to reunite with her (one of the love-at-first-sight things), aided by his best friend in a quest of posters and signs that soon gains public notice. Will he ever find his soul mate?"
109,5106,Crossroads (2002),Comedy|Musical|Romance,tt0275022,17130.0,224.0,245.0,96.0,186.0,85.0,154.0,50.0,63.0,17.0,21.0,1141.0,0.4110429447852761,0.033304119193689745,0.3777388255915864,0.44434706397896573,1,"Three best friends get together and bury a box, making a pact to open it at midnight at their high school graduation. In the small town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. On the night of their graduation, they open the box and they strike up a conversation. Suddenly, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac, they are all scared of him. When they reach Los Angeles, Lucy (Britney Spears) falls in love with Ben and against her father's wishes, she stays and she goes to the audition."
110,5195,"Zombie Lake (Lac des morts vivants, Le) (Zombies Lake) (Lake of the Living Dead, The) (1981)",Horror,tt0081027,22130.0,12.0,11.0,5.0,8.0,3.0,5.0,6.0,2.0,2.0,1.0,55.0,0.41818181818181815,0.054545454545454536,0.3636363636363636,0.4727272727272727,1,"In a small village, somewhere in France, German soldiers, killed and thrown into the lake by the Resistance during WW II, come back."
111,5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,tt0073043,39154.0,24.0,22.0,13.0,10.0,1.0,7.0,0.0,3.0,0.0,4.0,84.0,0.5476190476190477,0.047619047619047616,0.5,0.5952380952380953,1,"A black hole hits North Wisconsin and opens a door to other dimensions. Giant 15 meter spiders emerge from it, who have an appetite for human flesh! Dr. Jenny Langer and Dr. Vance from the NASA try to save the world."
112,5370,Big Bad Mama II (1987),Action|Comedy,tt0092652,86483.0,7.0,18.0,2.0,7.0,3.0,5.0,1.0,1.0,0.0,1.0,45.0,0.5555555555555556,0.022222222222222227,0.5333333333333333,0.5777777777777778,1,"It's 1934, and the evil local land baron forecloses on Angie's place, and she and her two daughters must leave and continue their life of crime. A reporter witnesses their heist of a bank, and helps them become folk legends by writing a story about them. After a time the evil land baron wants to run for governor, and Angie and her daughters kidnap his son and turn him into a gangster in order to discredit his father and his run for governor."
113,5374,Devil Doll (1964),Horror,tt0058007,29318.0,12.0,16.0,3.0,13.0,2.0,6.0,3.0,2.0,1.0,1.0,59.0,0.4745762711864407,0.03389830508474576,0.4406779661016949,0.5084745762711864,1,"Vorelli is a ventriloquist & hypnotist, with an amazing dummy, Hugo. Vorelli meets and pursues a beautiful heiress (Marianne); he mesmerizes her, and induces a baffling coma. His buxom mistress (Magda) fears he'll dump her for the younger woman, and threatens to expose him. Vorelli tricks Hugo into killing Magda while he's safely elsewhere. Marianne's boyfriend Mark investigates. He discovers another killing in Vorelli's past, of a man called Hugo. The girl wakes from her coma, and announces she will marry the hypnotist. When the triumphant Vorelli tells Hugo his plans for Marianne and a new, female dummy, a final confrontation yields surprising results."
114,5501,"Master of Disguise, The (2002)",Comedy|Mystery,tt0295427,13908.0,190.0,177.0,93.0,142.0,87.0,105.0,55.0,41.0,15.0,12.0,917.0,0.4002181025081789,0.02944383860414395,0.3707742639040349,0.4296619411123228,1,"A sweet-natured Italian waiter named Pistachio Disguisey at his father Fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. But moments later the patriarch of the Disguisey family is kidnapped Fabbrizio's former arch-enemy, Devlin Bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. And it's up to Pistachio to track down Bowman and save his family before Bowman kills them!"
115,5545,"Unearthly, The (1957)",Horror|Sci-Fi,tt0051134,31393.0,5.0,10.0,1.0,7.0,3.0,5.0,2.0,2.0,0.0,0.0,35.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,1,"Professor Charles Conway is a mad scientist attempting to develop the proverbial fountain of youth by creating ""the 17th gland"". Ignoring all aspects of scientific ethics, his research subjects are people who have no family and are under the impression that the doctor can cure their depression. However, his research hasn't been successful and his subjects are turned into grotesque zombies. Some of Conway's patients begin to catch on to his scheme and intend to stop him."
116,5647,Ernest Goes to Africa (1997),Comedy,tt0119068,34600.0,82.0,71.0,10.0,25.0,11.0,14.0,10.0,3.0,2.0,9.0,237.0,0.6455696202531646,0.04641350210970464,0.5991561181434599,0.6919831223628692,1,"The title says it all. There's a mix up involving stolen diamonds which Ernest has (naturally) made into a yo-yo and given to his would be girlfriend, Rene. But Rene wants a man of action, and doesn't think that Ernest fits the bill. After the bad guys come looking for the stolen diamonds and kidnap Rene, all of her fantasies come true as Ernest has to go to Africa to rescue her."
117,5648,Ernest in the Army (1998),Comedy,tt0129908,39128.0,75.0,77.0,28.0,19.0,27.0,25.0,11.0,5.0,1.0,8.0,276.0,0.5507246376811594,0.03260869565217391,0.5181159420289855,0.5833333333333334,1,"Ernest P. Worrell is now in the military as a soldier. Once he begins, him and his team investigates a dictator who was responsible for the wars in the nearly village. Suddenly, Ernest finds a lost boy and has to keep him safe until his father recovers."
118,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,tt0313487,12600.0,280.0,67.0,29.0,40.0,36.0,40.0,29.0,23.0,6.0,14.0,564.0,0.6152482269503546,0.03546099290780142,0.5797872340425532,0.6507092198581561,1,Ash must stop a hunter who forces the mythical Pokémon Celebi to help him destroy a forest.
119,5675,Swept Away (2002),Comedy|Romance,tt0291502,12779.0,69.0,65.0,30.0,37.0,14.0,34.0,21.0,11.0,5.0,4.0,290.0,0.4620689655172414,0.03103448275862069,0.4310344827586207,0.4931034482758621,1,"Amber is 40, beautiful, rich, spoiled, and arrogant beyond measure. Nothing makes this woman happy, including her wealthy but passive husband (Tony), a pharmaceutical kingpin. When Tony takes her on a private cruise from Greece to Italy, Amber is unimpressed at this impromptu no-frills vacation, and takes out her anger on the ship's first mate, Giuseppe. When a storm leaves the two shipwrecked on a deserted island, however, the tables suddenly turn..."
120,5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,tt0081693,31278.0,19.0,23.0,12.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,73.0,0.5753424657534246,0.0410958904109589,0.5342465753424657,0.6164383561643836,1,"Low-budget film about a young man given a mystical medallion by an Aztec shaman, in order to become a puma-empowered champion like his father before him. In trying to initially locate the young man, the shaman has the nasty habit of pushing candidates out of windows to test them (""Nope, not him."")"
121,5701,Up the Academy (1980),Comedy,tt0081695,33670.0,7.0,20.0,3.0,8.0,4.0,6.0,0.0,4.0,0.0,1.0,53.0,0.5094339622641509,0.018867924528301886,0.490566037735849,0.5283018867924528,1,"This puber-comedy is a kind of mixture between ""Animal House"" and ""Police Academy"". Four boys are sent, for different reasons, to the Sheldon R. Wienberg Military Academy. The life of discipline asks a lot of the four geeks. Of course these boys know how to make a party out of the hard times. Will they be ""real men"" after one year?"
122,5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,tt0082213,36220.0,7.0,7.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,33.0,0.42424242424242425,0.060606060606060615,0.3636363636363637,0.4848484848484849,1,"When the spaceship Vertigo stops to explore a previously unknown planet, the crew finds an unrecognized dollop of protoplasm and takes it aboard ship to return it to earth for analysis. On board, lifeform expands into an oozing person-eating monster which communicates primarily by means of a Vegas lounge act. The crew is gobbled up one after another until the two surviving crewmembers come up with a plan."
123,5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,tt0082910,31646.0,44.0,50.0,22.0,27.0,16.0,16.0,9.0,7.0,3.0,5.0,199.0,0.4723618090452261,0.04020100502512563,0.4321608040201005,0.5125628140703518,1,"A sunken US supply ship off a Caribbean island resort is the focus for a series of mysterious piranha attacks. Investigating the death of one of her son's companions after a scuba-diving trip, Anne Kimbrough breaks into the morgue with holidaymaker Tyler Sherman, only to discover that the fish have wings and can fly. But the hotel manager refuses to call off the annual fish fry on the beach, with inevitable consequences..."
124,5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,tt0283160,15074.0,19.0,23.0,8.0,15.0,9.0,17.0,7.0,5.0,2.0,3.0,108.0,0.3888888888888889,0.04629629629629629,0.3425925925925926,0.4351851851851852,1,"A film crew travels to the Austrian Alps near the (former) Yugoslav border to film three extreme sports enthusiasts being chased down by an avalanche for a commercial. What they don't know, however, is that they're filming near the secret hideout of Slobodan Pavle, a Serbian war criminal. Accidentally catching him on film, they become locked in a life-or-death chase for their lives through the mountains that includes skiing, snowboarding, sky diving, white water rafting, helicopters, motorcycles and base jumping."
125,5894,"Last Seduction II, The (1999)",Crime|Drama|Thriller,tt0177898,125337.0,6.0,6.0,3.0,7.0,3.0,2.0,1.0,2.0,0.0,1.0,31.0,0.3870967741935484,0.03225806451612903,0.3548387096774194,0.4193548387096774,1,"In a continuation of the previous movie, Bridget Gregory, having successfully killed her husband and framed Mike Swale for it, flees to Barcelona, Spain to avoid an investigation into the case. Here she meets Troy Fenton who runs a phone sex line and soon lets Bridget in on his secret operation where she begins another devious plan of stealing Troy's profits for herself and depositing them in a local bank account with a little help from an old business friend, named Simon, in London. Meanwhile, Mike's father hires Murphy, a professional private investigator, to find Bridget and bring her back to New York to face a possible indictment for her part in her husband's murder. But when Bridget learns that someone is following her trail, she begins to set a trap for all the parties involved..."
126,6208,Teenagers from Outer Space (1959),Horror|Sci-Fi,tt0053337,35139.0,20.0,20.0,14.0,15.0,8.0,11.0,6.0,7.0,3.0,4.0,108.0,0.3703703703703704,0.06481481481481481,0.3055555555555555,0.4351851851851852,1,"A young alien (David Love) falls for a pretty teenage Earth girl (Dawn Anderson) and they team up to try to stop the plans of his invading cohorts, who intend to use Earth as a food-breeding ground for giant lobsters from their planet. The invaders, who arrive in a flying saucer, carry deadly ray guns that turn Earth-people into skeletons."
127,6371,Pokémon Heroes (2003),Animation|Children,tt0347791,33875.0,213.0,42.0,24.0,22.0,13.0,25.0,16.0,14.0,2.0,15.0,386.0,0.6606217616580311,0.04404145077720207,0.616580310880829,0.7046632124352332,1,"Ash, Pikachu and the rest of the Pokemon gang try and stop a pair of thieves hiding out in the canals and alleyways of Alto Mare, the water capital of the world. Joining the adventure are two new Pokémons, a brother/sister pair named Latias and Latios who are protecting the Droplet of the Heart - a valuable treasure."
128,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,tt0329028,10152.0,559.0,339.0,219.0,246.0,215.0,148.0,132.0,78.0,31.0,41.0,2008.0,0.4472111553784861,0.035856573705179286,0.4113545816733067,0.4830677290836654,1,"It's the 1980s, and it's the moment that Lloyd Christmas and Harry Dunne meet. The two individuals are seen by many as 'special', and become best friends as soon as they meet. Principal Collins and his lover, the lunch lady Ms. Heller, want to make as much money out of scams, and their next idea is to create a special needs class. Ms. Heller is the teacher, and they have assigned Harry and Lloyd to round the special students up. School News Reporter Jessica is suspicious though, and desperately tries to find out the truth, even if it means gaining Harry and Lloyd's help."
129,6483,From Justin to Kelly (2003),Musical|Romance,tt0339034,31246.0,289.0,65.0,33.0,39.0,17.0,8.0,8.0,4.0,4.0,2.0,469.0,0.7547974413646056,0.01279317697228145,0.7420042643923241,0.767590618336887,1,"Spring break in Miami is the scene. It's where surf-drenched guys cruise girls in bikinis and raucous parties rule day and night. It's the perfect time and place for three young women from Texas and a trio of college guys from Pennsylvania to find adventure and maybe even fall in love. In a Texas dive bar, Kelly is singing her heart out to a few local yokels when her best friends Kaya and Alexa try and tempt her away for some fun in the Florida sun. It's an easy sell--even for the cautious Kelly - and the three head for Miami. Making their way to the same destination is the ""Pennsylvania Posse"": college students Justin, Brandon, and Eddie. Justin and Brandon are smooth-talking party promoters, while Eddie's primed to meet Lizzie, the cyber dream girl he's been e-mailing for months. Miami Beach, beating with a rhythm all its own, is teeming with beautiful people. Kelly's friends are drawn into the beachside fun, while Kelly tentatively navigates a sea of strangers. When her eyes meet Justin's, everything changes--in an instant. While Kaya and Alexa are content to survey the parade of eye candy, Kelly's now only interested in the guy with the irresistible smile. The feeling is mutual, and Justin's on fire. But as luck would have it, he loses Kelly's number--and boy-crazy Alexa has already set her sights on Justin. She will stop at nothing--even betraying a friend--to nab Justin as her own. Will true love win out for the star-crossed Justin and Kelly?"
130,6587,Gigli (2003),Comedy|Crime|Romance,tt0299930,8046.0,392.0,162.0,59.0,67.0,53.0,35.0,23.0,16.0,2.0,1.0,810.0,0.6839506172839506,0.003703703703703704,0.6802469135802469,0.6876543209876542,1,"Gigli, a lowly and inept hitman, is assigned a job by the mob to kidnap an intellectually disabled brother of a California district attorney. Gigli abducts the brother from his mental hospital and holds him hostage in his apartment. Ricki, a ""lesbian assassin"", is sent to oversee Gigli's job and make sure he doesn't screw it up. Comedic high jinks ensue as the two go on the lam and start to fall in love."
131,6827,It's Pat (1994),Comedy,tt0110169,33783.0,98.0,75.0,38.0,51.0,38.0,34.0,14.0,9.0,4.0,3.0,364.0,0.4752747252747253,0.019230769230769232,0.456043956043956,0.4945054945054945,1,"Pat Riley, an obnoxious busybody of undeterminable sex, meets and falls in love with Chris, a sensitive, caring person also of undeterminable sex. Their relationship suffers because Pat's a lout, and cannot decide on a direction for its life. Meanwhile, Pat's neighbor Kyle falls further and further into obsession with Pat, fascinated by its indeterminate sexuality."
132,6872,"House of the Dead, The (2003)",Action|Horror,tt0317676,11059.0,195.0,116.0,64.0,58.0,28.0,27.0,11.0,14.0,4.0,4.0,521.0,0.5969289827255279,0.015355086372360844,0.581573896353167,0.6122840690978887,1,"This film is a prequel to all of the The House of the Dead video games. Set on an island off the coast, a techno rave party attracts a diverse group of college coeds and a Coast Guard officer. Soon, they discover that their X-laced escapades are to be interrupted by zombies and monsters that attack them on the ground, from the air, and in the sea, ruled by an evil entity in the House of the Dead..."
133,6899,Alien from L.A. (1988),Sci-Fi,tt0092532,31397.0,17.0,21.0,12.0,10.0,3.0,3.0,9.0,2.0,0.0,3.0,80.0,0.475,0.0375,0.4375,0.5125,1,"Wanda is a shy plain girl with a very boring life. When her father, an archaeologist, disappears on an expedition, she flies out to look for him. She ends up in an underground world, where no one believes in a surface world. Except for the secret police, who think she and her fathers are spies."
134,7120,DarkWolf (2003),Horror,tt0326820,4368.0,12.0,6.0,4.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,33.0,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,1,"A hip, very erotic twist on the werewolf thriller, this atmospheric horror film adds a a wickedly sexy appetite to the bloodthirsty cravings of its monster. A vicious werewolf stalks the streets of Los Angeles. Between killings, its desperate goal is to mate with unsuspecting Josie, who is unaware of her special power attracting the beast. Forced to take over an investigation involving werewolves after his partner is killed, an LAPD Detective is led to the trail of this ravenously deadly hybrid werewolf. This unstoppable beast is in LA to find the next matriarch of the pure-bred werewolves so that it can mate with her before the night is over and continue the werewolf lineage. Josie, the young waitress becomes his target and the cop must find a way to rescue her and ultimately the entire human race which will become extinct if the mating occures."
135,7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi,tt0085935,47364.0,10.0,14.0,4.0,7.0,7.0,10.0,6.0,0.0,1.0,0.0,59.0,0.4067796610169492,0.01694915254237288,0.3898305084745763,0.4237288135593221,1,"A seeker named Dogen rescues Dhyana after her father is murdered by the evil Jared-Syn. To avenge her father's death, Dogen must find Jared-Syn's hideout in the mysterious ""Lost City"", but the only person who knows where it is an aging, burned-out seeker named Rhodes. Along the way, they will need to do battle against the hunter Baal and his Cyclopean minions for engaging Jared-Syn in a final encounter."
136,7244,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,tt0054673,22727.0,21.0,19.0,8.0,8.0,5.0,5.0,1.0,1.0,2.0,4.0,74.0,0.5405405405405406,0.08108108108108109,0.4594594594594595,0.6216216216216217,1,"A defecting Russian scientist is transformed by an atomic test into a hulking monster, Tor Johnson, of course. Not much else except some people are killed, boys get lost, and a rabbit sniffs Tor's corpse. (This film was used for Mystery Science Theater 3000.)"
137,7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller,tt0245943,76176.0,24.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,0.90625,0.03125,0.875,0.9375,1,"5 white kids get lost in the hood looking for da hip hop witch, a year later their footage was found."
138,7703,You Light Up My Life (1977),Drama|Romance,tt0076941,42231.0,14.0,6.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,2.0,44.0,0.4545454545454545,0.045454545454545456,0.40909090909090906,0.5,1,"Laurie has been in show business since she was a child. Her dream is to be a singer, songwriter and actress. Her father wants her to be a comedian like him and Laurie only tries because it pleases her father. But she is a lousy comedian. She auditions for everything and is engaged to Ken, but Ken does not understand her needs. She has a one night stand with Chris, only to later find that he is a director. She has many emotions that have not yet been addressed and she must face them before she can get on with her life."
139,8290,Mitchell (1975),Action|Crime,tt0073396,32303.0,21.0,24.0,11.0,7.0,6.0,3.0,3.0,1.0,2.0,2.0,80.0,0.5625,0.05,0.5125,0.6125,1,"Joe Don Baker is Mitchell- a hard-nosed, soft-bellied cop with an affinity for porn and Schlitz. His latest assignment has him engaging in no-speed car chases, yelling at children, shooting innocents and sloppily carousing Linda Evans."
140,8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,tt0110857,11546.0,241.0,198.0,131.0,159.0,108.0,123.0,47.0,44.0,17.0,19.0,1087.0,0.40386384544618215,0.03311867525298988,0.37074517019319225,0.436982520699172,1,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy (1984). They head off to Moscow, in order to find evidence against Konstantine Konali, who marketed a computer game that everyone in the world is playing. With a sequel to the game he wants to put backdoors in all computer systems on which it gets installed, thus providing access to the police and other government systems."
141,8666,Catwoman (2004),Action|Crime|Fantasy,tt0327554,314.0,503.0,394.0,273.0,359.0,241.0,273.0,133.0,85.0,27.0,37.0,2325.0,0.3858064516129032,0.02752688172043011,0.3582795698924731,0.4133333333333333,1,"Catwoman is the story of shy, sensitive artist Patience Philips, a woman who can't seem to stop apologizing for her own existence. She works as a graphic designer for Hedare Beauty, a mammoth cosmetics company on the verge of releasing a revolutionary anti-aging product. When Patience inadvertently happens upon a dark secret her employer is hiding, she finds herself in the middle of a corporate conspiracy. What happens next changes Patience forever. In a mystical twist of fate, she is transformed into a woman with the strength, speed, agility and ultra-keen senses of a cat. With her newfound prowess and feline intuition, Patience becomes Catwoman, a sleek and stealthy creature balancing on the thin line between good and bad. Like any wildcat, she's dangerous, elusive and untamed. Her adventures are complicated by a burgeoning relationship with Tom Lone, a cop who has fallen for Patience but cannot shake his fascination with the mysterious Catwoman, who appears to be responsible for a string of crime sprees plaguing the city."
142,8747,Uncle Sam (1997),Horror,tt0118025,9680.0,18.0,5.0,9.0,4.0,9.0,3.0,2.0,1.0,2.0,2.0,55.0,0.41818181818181815,0.07272727272727272,0.34545454545454546,0.4909090909090909,1,"Desert Storm vet who was killed in combat rises from the grave on July Fourth, to kill the unpatriotic citizens of his hometown, after some teens burn an American flag over his burial site."
143,8811,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,tt0403703,11052.0,117.0,36.0,23.0,24.0,18.0,31.0,22.0,14.0,3.0,4.0,292.0,0.523972602739726,0.023972602739726026,0.5,0.547945205479452,1,"Yugi, a smaller than average high school student, and an easy target for bullies, is given an ancient Egyptian riddle called the ""Millennium Puzzle"" by his grandfather, a local game shop manager. Yugi pieces the puzzle together and unexpectedly becomes the powerful ""Game King."" Now when Yugi gets into sticky situations, the ""Game King"" takes over and protects Yugi and his friends."
144,8839,"Mangler, The (1995)",Horror,tt0113762,13559.0,23.0,25.0,11.0,16.0,15.0,13.0,8.0,4.0,0.0,4.0,119.0,0.4033613445378152,0.03361344537815126,0.3697478991596639,0.4369747899159664,1,"When an accident involving a folding machine at an old laundry occurs, detective John Hunton decides to investigate. What he finds is the owner of the laundry, Bill Gartley. Meanwhile the folding machine has acquired a taste for the flesh of human beings, but is there more to Bill Gartley than meets the eye, and does he know what monster hides behind the machine?"
145,8856,Roller Boogie (1979),Drama,tt0079822,75759.0,9.0,3.0,5.0,4.0,1.0,7.0,0.0,1.0,1.0,1.0,32.0,0.375,0.0625,0.3125,0.4375,1,"Beyond ensuring that she makes it into Julliard as a flautist for the upcoming fall term, wealthy Lillian and Roger Barkley largely neglect their teenaged daughter, Terry Barkley. Although Terry doesn't try to hide the facts from them, her parents have no idea that she hates the flute and the associated music, has no desire to attend Julliard, and spends all her time on the proverbial wrong side of the tracks with her friend Lana roller skating on the Venice Beach boardwalk with the legions of other roller skaters. There, she attracts the attention of Bobby James, the hotshot skater who rightly believes he is headed to the next Olympics. Terry initially rebuffs Bobby's advances, until she asks him to teach her how to dance so that they can compete in the upcoming roller boogie contest at Jammer's, the local skating rink owned by Jammer Delaney, a former roller derby star. Terry and Bobby's relationship eventually becomes more than just about skating. But the roller boogie contest and by association Terry and Bobby's relationship is threatened when they learn that Thatcher, a cutthroat land developer, has physically threatened Jammer and anyone around Jammer, including the kids at the rink, unless Jammer signs a contract to hand over the roller rink property to him for redevelopment. The situation is even worse for Terry when she learns she has a personal albeit indirect connection to Thatcher."
